brend_field,oem_field,name_field,weight_field,volume_field
mazda,FS5019212,"SLEEVE, RING METAL",0.006,0.015
mazda,FSJ213111A,"GASKET, WATER BY-PASS PAPER",0.069,0.189
mazda,FSJ213220C,RUBBER TUBE,0.386,1.755
mazda,FSM315290A,FERROUS PIPE,0.292,15.0
mazda,FT5519835,"GASKET, WATER BY-PASS PAPER",0.094,0.255
mazda,FU6021512B,"GASKET, WATER BY-PASS PAPER",0.029,0.078
mazda,G03039040D,"BRACKET, PLASTIC",1.132,3.087
mazda,G03043980B,"HOSE ASSY, WINDSHIELD WASHER",0.118,0.535
mazda,G03046151,"BUSHING, SEAL KIT RING",0.014,0.039
mazda,G03051771,"EMBLEM NAME PLATE, PLASTIC",0.013,0.036
mazda,G14T51730,"EMBLEM NAME PLATE, PLASTIC",0.013,0.036
mazda,G45F513F0C,"LAMP ASSY, REAR",0.96,5.0
mazda,G46C57K1XA,"SENSOR ASSY, AIR BAG",0.031,0.084
mazda,GA5R32420,"HOSE ASSY, WINDSHIELD WASHER",0.429,1.95
mazda,GA5R51120B,LIGHT BULB,0.044,0.4
mazda,GBJE63900C9D,"GLASS ASSY, WINDSHIELD ",16.5,40.0
mazda,GE4T51070C,HEADLAMP ASSY,0.275,15.0
mazda,GE5A51731,"EMBLEM NAME PLATE, PLASTIC",0.011,0.03
mazda,GE9C510L0D,HEADLAMP ASSY,2.31,15.0
mazda,GHP9510A1,"PLUG, PLASTIC",0.059,0.162
mazda,GHP967485A,"PLUG, PLASTIC",0.029,0.078
mazda,GHP968230B02,"MOULDING ASSY, PLASTIC",1.694,7.7
mazda,GHR167481,"RESERVOIR ASSY, WINDSHIELD",0.375,3.41
mazda,GHR651730,"EMBLEM NAME PLATE, PLASTIC",0.19,0.519
mazda,GJ6A50E11C,"BRACKET, PLASTIC",0.041,0.111
mazda,GJ6A51711,"EMBLEM NAME PLATE, PLASTIC",0.014,0.039
mazda,GJ6A51840A,"MOULDING ASSY, PLASTIC",0.109,0.495
mazda,GJ6A58975,"CLIP, PLASTIC",0.002,0.006
mazda,GJ6A881K8A02,"BRACKET, PLASTIC",0.035,0.096
mazda,GJ6R510L0E,HEADLAMP ASSY,5.327,15.0
mazda,GM9F501K5,"CLIP, PLASTIC",0.01,0.027
mazda,GML550B41B,"COVER ASSY, PLASTIC",0.072,0.325
mazda,GS1N50C11A,"MOULDING ASSY, BUMPER COVER",0.334,7.0
mazda,GS3L614GYC,FERROUS PIPE,0.176,15.0
mazda,GSH750ABXA,"ABSORBER ASSY, BUMPER ENERGY",0.045,1.5
mazda,GSK150191,"COVER ASSY, PLASTIC",0.015,0.07
mazda,H00141380,"HOSE ASSY, WINDSHIELD WASHER",0.061,0.275
mazda,JF0315185B,RUBBER TUBE,0.361,1.64
mazda,KA0H50C23,"COVER ASSY, PLASTIC",0.03,0.135
mazda,KA0J50C13,"COVER ASSY, PLASTIC",0.026,0.12
mazda,KB7W51731,"EMBLEM NAME PLATE, PLASTIC",0.043,0.117
mazda,KBG851720,"EMBLEM NAME PLATE, PLASTIC",0.02,0.054
mazda,KD4550153,"ABSORBER ASSY, BUMPER ENERGY",0.068,1.5
mazda,KD4550163,"BRACKET, PLASTIC",0.068,0.186
mazda,KD45676NYA,"CLIP, PLASTIC",0.009,0.024
mazda,KD4766767,"PLUG, PLASTIC",0.047,0.129
mazda,KD53507J1A,"MOULDING ASSY, METAL",1.375,5.0
mazda,KD5351694A,"BRACKET, PLASTIC",0.081,0.222
mazda,KD5351PB1B,"BRACKET, PLASTIC",0.034,0.093
mazda,KD5351RB0C,"MOULDING ASSY, PLASTIC",1.254,5.7
mazda,KL011851X,"SENSOR ASSY, TEMPERATURE",0.02,0.054
mazda,KL4715185,RUBBER TUBE,0.382,1.735
mazda,KL4715186,RUBBER TUBE,0.262,1.19
mazda,KS0466122,SWITCH ASSY,0.217,0.985
mazda,L20656341B,"MOULDING ASSY, PLASTIC",0.136,0.62
mazda,LC624261XC,FERROUS PIPE,0.044,15.0
mazda,LC624261YC,FERROUS PIPE,0.033,15.0
mazda,LF4J13100C,INLET MANIFOLD ASSY,6.05,15.0
mazda,LF8B15350B,"RESERVOIR ASSY, COOLANT ",0.505,1.0
mazda,NA0156145,"CLIP, PLASTIC",0.003,0.009
mazda,PAH9133AYA,AIR INTAKE CLEANER ASSY,0.866,3.5
mazda,PE0115210,"SHROUD ASSY, FAN",2.585,15.0
mazda,PE0115383,"HOSE ASSY, WINDSHIELD WASHER",0.02,0.09
mazda,PE0115384,RUBBER TUBE,0.008,0.035
mazda,PE2015210,"SHROUD ASSY, COOLING FAN",1.163,5.285
mazda,PY0113200A,"REGISTER ASSY, INSTRUMENT PANEL",0.448,2.035
mazda,PY0113221,RUBBER TUBE,0.234,1.065
mazda,S01350224,"CLIP, PLASTIC",0.004,0.012
mazda,S08351150K,"LAMP ASSY, REAR",1.131,5.0
mazda,SE0118722,RUBBER TUBE,0.11,0.5
mazda,SE4518712A,"HOSE ASSY, WINDSHIELD WASHER",0.094,0.425
mazda,SL1011318,"GASKET, INLET MANIFOLD PARONITE",0.01,0.027
mazda,SL4740500C,"EXHAUST PIPE, MUFFLER",3.213,25.0
mazda,SLM110153,"GASKET, WATER BY-PASS PAPER",0.015,0.042
mazda,TD8462950,"GLASS ASSY, DOOR",2.86,12.0
mazda,TF0115186,RUBBER TUBE,0.294,1.335
mazda,TF2015116,"GASKET, WATER BY-PASS PAPER",0.006,0.015
mazda,TK4850EK1,"PLUG, PLASTIC",0.01,0.027
mazda,TK4850EL1,"PLUG, PLASTIC",0.011,0.03
mazda,TK4851W70A,"BRACKET, PLASTIC",0.062,0.168
mazda,TK6250221EBB,BUMBER COVER ASSY ,9.02,25.0
mazda,TK6250281,"BRACKET, PLASTIC",0.078,0.213
mazda,UR5651170C,"LAMP ASSY, REAR",1.572,5.0
mazda,V50117640C,"SWITCH ASSY, BACK-UP LAMP",0.194,0.528
mazda,W02369130,"COVER ASSY, OUTER MIRROR",0.443,2.015
mazda,W05750851,"PANEL ASSY, INTERIOR",0.198,5.0
mazda,W05750861,"PLUG, PLASTIC",0.198,0.54
mazda,W20146635,"CLIP, METAL",0.013,0.036
mazda,W20168711A09,"MOULDING ASSY, PLASTIC",0.238,1.08
mazda,W52117626A,"SLEEVE, RING METAL",0.011,0.03
mazda,WE0113234,"GASKET, INLET MANIFOLD METAL",0.01,0.027
mazda,ZL0110231,"PLUG, METAL",0.029,0.078
mazda,ZM0113220,RUBBER TUBE,0.402,1.825
denso,8318112020,"SENSOR ASSY, SPEED",0.161,0.438
denso,88892B2010,"COVER ASSY, PLASTIC",0.034,0.155
denso,DCSG014,WIPER BLADE ASSY,0.127,0.575
denso,DCSG016,WIPER BLADE ASSY,0.15,0.68
denso,DCSG018,WIPER BLADE ASSY,0.16,0.725
denso,DCSG020,WIPER BLADE ASSY,0.205,0.93
denso,DCSG021,WIPER BLADE ASSY,0.213,0.97
denso,DCSG022,WIPER BLADE ASSY,0.218,0.99
denso,DCSG024,WIPER BLADE ASSY,0.231,1.05
denso,DMS565,WIPER BLADE ASSY,0.351,1.595
ndc,TW2500A,"PLUG, METAL",0.03,0.081
ndc,TW2500A025,"PLUG, METAL",0.026,0.072
nissens,60763,"RADIATOR ASSY, A/C ",6.369,17.37
nissens,60788A,"RADIATOR ASSY, A/C ",6.556,17.88
nissens,60816,"RADIATOR ASSY, A/C ",4.895,13.35
nissens,60826,"RADIATOR ASSY, A/C ",7.458,20.34
nissens,61032,"RADIATOR ASSY, A/C ",8.327,22.71
nissens,627012,"RADIATOR ASSY, A/C ",6.908,18.84
nissens,627023,"RADIATOR ASSY, A/C ",6.644,18.12
nissens,65277A,"RADIATOR ASSY, A/C ",4.653,12.69
nissens,67187,"RADIATOR ASSY, A/C ",6.424,17.52
nissens,73943,"RADIATOR ASSY, A/C ",0.86,2.346
nissens,87109,"MOTOR ASSY, BLOWER",1.76,4.8
nissens,90678,OIL COOLER ASSY,1.033,9.0
nissens,90688,OIL COOLER ASSY,0.513,9.0
nissens,90689,OIL COOLER ASSY,0.843,9.0
nissens,90777,OIL COOLER ASSY,0.374,9.0
nissens,90838,OIL COOLER ASSY,1.615,9.0
nissens,90873,OIL COOLER ASSY,0.378,9.0
nissens,90901,OIL COOLER ASSY,1.208,9.0
nissens,90903,OIL COOLER ASSY,0.715,9.0
nissens,91104,"RADIATOR ASSY, HEATER",0.882,2.406
nissens,91270,OIL COOLER ASSY,0.949,9.0
nissens,92163,"RADIATOR ASSY, A/C ",2.075,5.658
nissens,94859,"RADIATOR ASSY, A/C ",3.905,10.65
nissan,0092225500,"CLIP, METAL",0.011,0.03
nissan,009331221A,"PLUG, METAL",0.01,0.027
nissan,0093315010,"PLUG, METAL",0.05,0.135
nissan,0093315500,"PLUG, METAL",0.077,0.21
nissan,0128100111,"CLIP, PLASTIC",0.004,0.012
nissan,0128100271,"CLIP, PLASTIC",0.002,0.006
nissan,0128100831,"CLIP, PLASTIC",0.001,0.003
nissan,0128101081,"CLIP, PLASTIC",0.004,0.012
nissan,0151500161,"CLIP, METAL",0.01,0.027
nissan,015530034U,"CLIP, PLASTIC",0.002,0.006
nissan,015530038U,"CLIP, PLASTIC",0.002,0.006
nissan,0155300401,"CLIP, PLASTIC",0.002,0.006
nissan,0155302253,"CLIP, PLASTIC",0.002,0.006
nissan,0155302741,"CLIP, PLASTIC",0.002,0.006
nissan,0155303643,"CLIP, PLASTIC",0.001,0.003
nissan,0155303831,"CLIP, PLASTIC",0.002,0.006
nissan,0155304691,"CLIP, PLASTIC",0.001,0.003
nissan,0155305131,"CLIP, PLASTIC",0.001,0.003
nissan,0155305233,"CLIP, PLASTIC",0.011,0.03
nissan,0155305363,"CLIP, PLASTIC",0.001,0.003
nissan,0155305393,"CLIP, PLASTIC",0.002,0.006
nissan,0155305751,"CLIP, PLASTIC",0.001,0.003
nissan,0155306461,"CLIP, PLASTIC",0.001,0.003
nissan,0155308231,"CLIP, PLASTIC",0.004,0.012
nissan,0155308361,"CLIP, PLASTIC",0.001,0.003
nissan,0155308541,"CLIP, PLASTIC",0.002,0.006
nissan,0155309001,"CLIP, PLASTIC",0.002,0.006
nissan,0155309021,"CLIP, PLASTIC",0.001,0.003
nissan,0155310021,"CLIP, PLASTIC",0.004,0.012
nissan,0155310051,"CLIP, PLASTIC",0.002,0.006
nissan,0155400061,"CLIP, PLASTIC",0.002,0.006
nissan,0164800121,"PLUG, METAL",0.01,0.027
nissan,0165800951,"PLUG, BODY PANEL",0.014,0.039
nissan,02260122C0,LAMP ASSY,0.44,1.2
nissan,0280919300,"CLIP, PLASTIC",0.001,0.003
nissan,110440W000,"GASKET, CYLINDER HEAD GRAPHITE WITH METAL",0.136,0.372
nissan,1104450Y00,"GASKET, CYLINDER HEAD METAL",0.242,0.66
nissan,1104470F00,"GASKET, CYLINDER HEAD GRAPHITE WITH METAL",0.205,0.558
nissan,11044N2203,"GASKET, CYLINDER HEAD METAL",0.121,0.33
nissan,11044V0711,"GASKET, CYLINDER HEAD METAL",0.172,0.468
nissan,11044VC202,"GASKET, CYLINDER HEAD METAL",0.661,1.803
nissan,11060VJ201,RUBBER TUBE,0.127,0.575
nissan,1106203J10,"GASKET, WATER BY-PASS PAPER",0.006,0.015
nissan,1106207N00,"GASKET, WATER BY-PASS PAPER",0.003,0.009
nissan,11062C6000,"GASKET, WATER BY-PASS PAPER",0.003,0.009
nissan,11062EA00A,"GASKET, WATER BY-PASS PAPER",0.003,0.009
nissan,11062EA00B,"GASKET, WATER BY-PASS PAPER",0.007,0.018
nissan,11072C6000,"GASKET, WATER BY-PASS PAPER",0.004,0.012
nissan,1109801T00,"SLEEVE, RING METAL",0.022,0.06
nissan,110983T960,"SLEEVE, RING METAL",0.033,0.09
nissan,1109853Y60,"SLEEVE, RING METAL",0.011,0.03
nissan,1109867S10,"SLEEVE, RING METAL",0.011,0.03
nissan,1109877A60,"SLEEVE, RING METAL",0.009,0.024
nissan,11098AR060,"SLEEVE, RING METAL",0.017,0.045
nissan,11098V5211,"SLEEVE, RING METAL",0.011,0.03
nissan,1109985E10,"SLEEVE, RING METAL",0.033,0.09
nissan,11099W0410,"SLEEVE, RING METAL",0.088,0.24
nissan,1113701M01,"GASKET, WATER BY-PASS PAPER",0.019,0.051
nissan,11215CA001,"PLUG, PLASTIC",0.028,0.075
nissan,11296AG000,"CLIP, PLASTIC",0.003,0.009
nissan,11310AF800,"BODY PANNEL, CROSS MEMBER",2.354,50.0
nissan,1133137G00,"REINFORCEMENT ASSY, BODY PANEL",4.446,16.168
nissan,118230E000,"HOSE ASSY, WINDSHIELD WASHER",0.121,0.55
nissan,118238J10A,RUBBER TUBE,0.08,0.365
nissan,11823AL502,RUBBER TUBE,0.204,0.925
nissan,11823EA20A,RUBBER TUBE,0.074,0.335
nissan,11823JA11B,RUBBER TUBE,0.086,0.39
nissan,11823VC20A,RUBBER TUBE,0.124,0.565
nissan,1182603J00,"HOSE ASSY, WINDSHIELD WASHER",0.098,0.445
nissan,1182603J05,"HOSE ASSY, WINDSHIELD WASHER",0.106,0.48
nissan,118262Y010,"HOSE ASSY, WINDSHIELD WASHER",0.022,0.1
nissan,118264M510,"HOSE ASSY, WINDSHIELD WASHER",0.069,0.315
nissan,118264P000,"HOSE ASSY, WINDSHIELD WASHER",0.1,0.455
nissan,1182653J15,RUBBER TUBE,0.022,0.1
nissan,1182677A10,"HOSE ASSY, WINDSHIELD WASHER",0.022,0.1
nissan,1182695F0B,RUBBER TUBE,0.064,0.29
nissan,11826T5500,"HOSE ASSY, WINDSHIELD WASHER",0.132,0.6
nissan,11826VC200,RUBBER TUBE,0.059,0.27
nissan,11826ZE00D,"HOSE ASSY, WINDSHIELD WASHER",0.176,0.8
nissan,11828D8100,RUBBER TUBE,0.042,0.19
nissan,11828Y7000,"HOSE ASSY, WINDSHIELD WASHER",0.095,0.43
nissan,1203225501,"SLEEVE, RING METAL",0.006,0.015
nissan,1203237500,"SLEEVE, RING METAL",0.011,0.03
nissan,1203243G00,"SLEEVE, RING METAL",0.004,0.012
nissan,120330E101,"SLEEVE, RING METAL",0.099,0.27
nissan,12033A8620,"SLEEVE, RING METAL",0.33,0.9
nissan,12033T8301,"SLEEVE, RING METAL",0.121,0.33
nissan,1304903J00,RUBBER TUBE,0.152,0.69
nissan,13049D0100,FERROUS PIPE,0.11,15.0
nissan,13049ED02A,RUBBER TUBE,0.087,0.395
nissan,13049VC200,RUBBER TUBE,0.124,0.565
nissan,13049VW100,FERROUS PIPE,0.182,15.0
nissan,1307953Y00,"GASKET, WATER BY-PASS PAPER",0.003,0.009
nissan,13079VC200,"GASKET, WATER BY-PASS PAPER",0.006,0.015
nissan,1321243G01,"BUSHING, SEAL KIT RING",0.018,0.048
nissan,13231EY00A,"PLUG, METAL",0.041,0.111
nissan,13256D0103,"CLIP, METAL",0.008,0.021
nissan,13264EA210,"COVER ASSY, CYLINDER HEAD",1.703,4.0
nissan,13264V7205,"COVER ASSY, ENGINE SPLASH SHIELD",1.931,15.0
nissan,132702W201B,"GASKET, WATER BY-PASS PAPER",0.05,0.135
nissan,132873Z001,"PANEL ASSY, INTERIOR",1.144,5.0
nissan,1329104100,"BRACKET, PLASTIC",0.001,0.003
nissan,1352001M01,"GASKET, WATER BY-PASS PAPER",0.011,0.03
nissan,1352029N02,"GASKET, WATER BY-PASS PAPER",0.028,0.075
nissan,1352129N02,"GASKET, WATER BY-PASS PAPER",0.025,0.069
nissan,13521D0113,"GASKET, WATER BY-PASS PAPER",0.011,0.03
nissan,13562D0112,"COVER ASSY, PLASTIC",0.242,1.1
nissan,14001VB001,EXHAUST MANIFOLD ASSY,8.391,15.0
nissan,1400224P01,EXHAUST MANIFOLD ASSY,5.72,15.0
nissan,140027S01C,EXHAUST MANIFOLD ASSY,8.346,15.0
nissan,1400285E10,EXHAUST MANIFOLD ASSY,3.564,15.0
nissan,14002JA10B,EXHAUST MANIFOLD ASSY,3.366,15.0
nissan,1400403J00,EXHAUST MANIFOLD ASSY,12.02,15.0
nissan,1400443U00,EXHAUST MANIFOLD ASSY,4.091,15.0
nissan,14004F4505,EXHAUST MANIFOLD ASSY,6.712,15.0
nissan,14004VC205,EXHAUST MANIFOLD ASSY,5.462,15.0
nissan,1400518001,"GASKET, M/T OIL PAN",0.011,0.03
nissan,1403237J00,"GASKET, WATER BY-PASS PAPER",0.059,0.162
nissan,1403289E01,"GASKET, INLET MANIFOLD METAL",0.097,0.264
nissan,14032VC200,"GASKET, INLET MANIFOLD METAL",0.048,0.132
nissan,140337Y000,"GASKET, EXHAUST MANIFOLD",0.004,0.012
nissan,1403389E00,"GASKET, INLET MANIFOLD METAL",0.09,0.246
nissan,140338J120,"GASKET, INLET MANIFOLD METAL",0.008,0.021
nissan,14033VC200,"GASKET, INLET MANIFOLD METAL",0.031,0.084
nissan,1403506J01,"GASKET, INLET MANIFOLD METAL",0.092,0.252
nissan,1403513200,"GASKET, INLET MANIFOLD METAL",0.067,0.183
nissan,140352F200,"GASKET, INLET MANIFOLD METAL",0.068,0.186
nissan,1403553Y00,"GASKET, INLET MANIFOLD PARONITE",0.011,0.03
nissan,1403557J01,"GASKET, INLET MANIFOLD PARONITE",0.12,0.327
nissan,1403574Y00,"GASKET, INLET MANIFOLD METAL",0.039,0.105
nissan,140357S000,GASKET MANIFOLD,0.008,0.021
nissan,140358H30A,"GASKET, INLET MANIFOLD METAL",0.041,0.111
nissan,140358J101,"GASKET, INLET MANIFOLD METAL",0.031,0.084
nissan,14035G2400,"GASKET, EXHAUST MANIFOLD",0.055,0.15
nissan,14035V7200,"GASKET, INLET MANIFOLD PARONITE",0.21,0.573
nissan,14035VC001,"GASKET, INLET MANIFOLD METAL",0.096,0.261
nissan,14035VC200,"GASKET, INLET MANIFOLD METAL",0.088,0.24
nissan,1403603J00,"GASKET, INLET MANIFOLD METAL",0.194,0.528
nissan,1403653F01,"GASKET, INLET MANIFOLD PARONITE",0.02,0.054
nissan,140367S001,"GASKET, INLET MANIFOLD METAL",0.155,0.423
nissan,1404138U00,"COVER ASSY, ENGINE SPLASH SHIELD",0.781,15.0
nissan,14041VC20A,"COVER ASSY, ENGINE SPLASH SHIELD",1.848,15.0
nissan,1405221R10,"PLUG, METAL",0.078,0.213
nissan,14053VB001,FERROUS PIPE,0.416,15.0
nissan,14053ZA000,FERROUS PIPE,0.333,15.0
nissan,1405503J00,RUBBER TUBE,0.066,0.3
nissan,1405503J06,RUBBER TUBE,0.073,0.33
nissan,1405503J10,RUBBER TUBE,0.066,0.3
nissan,140552M300,"HOSE ASSY, WINDSHIELD WASHER",0.083,0.375
nissan,1405553Y05,RUBBER TUBE,0.042,0.19
nissan,1405553Y11,RUBBER TUBE,0.017,0.075
nissan,14055C8000,"HOSE ASSY, WINDSHIELD WASHER",0.072,0.325
nissan,14055EZ31B,RUBBER TUBE,0.264,1.2
nissan,14055VC010,"HOSE ASSY, WINDSHIELD WASHER",0.033,0.15
nissan,14055W5800,"HOSE ASSY, WINDSHIELD WASHER",0.011,0.05
nissan,140560F300,RUBBER TUBE,0.043,0.195
nissan,140560W000,RUBBER TUBE,0.04,0.18
nissan,140560W003,RUBBER TUBE,0.028,0.125
nissan,1405637J00,"HOSE ASSY, WINDSHIELD WASHER",0.051,0.23
nissan,1405637J02,"HOSE ASSY, WINDSHIELD WASHER",0.028,0.125
nissan,140563Z020,"HOSE ASSY, WINDSHIELD WASHER",0.11,0.5
nissan,1405673A12,"HOSE ASSY, WINDSHIELD WASHER",0.022,0.1
nissan,1405679E00,"HOSE ASSY, WINDSHIELD WASHER",0.022,0.1
nissan,14056VB002,RUBBER TUBE,0.023,0.105
nissan,14056VB003,RUBBER TUBE,0.013,0.06
nissan,14056VB005,"HOSE ASSY, WINDSHIELD WASHER",0.04,0.18
nissan,14056VB006,"HOSE ASSY, WINDSHIELD WASHER",0.026,0.12
nissan,14056VC220,RUBBER TUBE,0.041,0.185
nissan,14056VJ207,RUBBER TUBE,0.056,0.255
nissan,14056VJ212,RUBBER TUBE,0.089,0.405
nissan,14056VW600,"HOSE ASSY, WINDSHIELD WASHER",0.055,0.25
nissan,14056VW610,RUBBER TUBE,0.022,0.1
nissan,1406037J05,RUBBER TUBE,0.029,0.13
nissan,1407531U2A,RUBBER TUBE,0.198,0.9
nissan,14075VB001,FERROUS PIPE,0.085,15.0
nissan,14088V5004,"PLUG, CYLINDER BLOCK",0.011,0.03
nissan,1409985E01,"HOSE ASSY, WINDSHIELD WASHER",0.105,0.475
nissan,1446445V15,"HOSE ASSY, WINDSHIELD WASHER",0.033,0.15
nissan,14468VC101,RUBBER TUBE,0.108,0.49
nissan,14666Z5510,FERROUS PIPE,0.053,15.0
nissan,14670S9002,"HOSE ASSY, WINDSHIELD WASHER",0.066,0.3
nissan,14719W0402,"GASKET, WATER BY-PASS PAPER",0.009,0.024
nissan,147251W900,FERROUS PIPE,0.253,15.0
nissan,14912VW620,FERROUS PIPE,0.086,15.0
nissan,1495405B10,"COVER ASSY, PLASTIC",0.011,0.05
nissan,1505016E00,FERROUS PIPE,0.396,15.0
nissan,15050W4400,FERROUS PIPE,0.451,15.0
nissan,1505973400,"GASKET, WATER BY-PASS PAPER",0.001,0.003
nissan,1506616A00,"GASKET, WATER BY-PASS PAPER",0.006,0.015
nissan,1506621001,"GASKET, WATER PUMP",0.003,0.009
nissan,15146T8001,FERROUS PIPE,0.154,15.0
nissan,15239VB001,"GASKET, WATER BY-PASS PAPER",0.036,0.099
nissan,1607650T10,"GASKET, WATER BY-PASS PAPER",0.034,0.093
nissan,1617451L01,"GASKET, WATER BY-PASS PAPER",0.198,0.54
nissan,1617453Y01,"GASKET, CARBURETOR PLASTIC",0.051,0.138
nissan,16174D0101,"GASKET, WATER BY-PASS PAPER",0.055,0.15
nissan,161753Z000,"GASKET, THROTTLE BODY",0.024,0.066
nissan,1617573C01,"GASKET, WATER BY-PASS PAPER",0.004,0.012
nissan,161757S000,"GASKET, THROTTLE BODY",0.043,0.117
nissan,16175VJ200,"GASKET, WATER BY-PASS PAPER",0.006,0.015
nissan,16413T9002,"SENSOR ASSY, FUEL LEVEL",0.053,0.24
nissan,1642053Y00,"GASKET, PLASTIC",0.009,0.024
nissan,16420E3011,"GASKET, PLASTIC",0.011,0.03
nissan,1644003J11,"HOSE ASSY, WINDSHIELD WASHER",0.085,0.385
nissan,164460T000,RUBBER TUBE,0.02,0.09
nissan,165000W000,AIR INTAKE CLEANER ASSY,2.087,3.5
nissan,165283JA0A,AIR INTAKE CLEANER ASSY,1.394,3.5
nissan,165286N00A,AIR INTAKE CLEANER ASSY,0.935,3.5
nissan,165490W000,"REGISTER ASSY, INSTRUMENT PANEL",1.482,6.735
nissan,165541CA0C,"RESONATOR ASSY, AIR INTAKE",2.068,9.4
nissan,165542Y001,"AIR DISTRIBUTOR, DIFFUSER",1.129,5.13
nissan,165544W020,"REGISTER ASSY, INSTRUMENT PANEL",0.748,3.4
nissan,165548J010,"REGISTER ASSY, INSTRUMENT PANEL",0.924,4.2
nissan,16554EL00A,"RESONATOR ASSY, AIR INTAKE",0.328,1.49
nissan,1656573C00,"FILTER ASSY, FUEL PUMP",0.02,0.09
nissan,1657395F0A,RUBBER TUBE,0.219,0.995
nissan,16575S9000,"REGISTER ASSY, INSTRUMENT PANEL",0.391,1.775
nissan,16576EA200,"RESONATOR ASSY, AIR INTAKE",2.229,10.13
nissan,16576EL00B,RUBBER TUBE,0.568,2.58
nissan,16576VC200,"AIR DISTRIBUTOR, DIFFUSER",1.077,4.895
nissan,1657836F01,"REGISTER ASSY, INSTRUMENT PANEL",0.653,2.97
nissan,165784BA2A,RUBBER TUBE,0.283,1.285
nissan,16580W7000,"SENSOR ASSY, TEMPERATURE",0.032,0.087
nissan,165858J001,"RESERVOIR ASSY, COOLANT ",0.496,1.0
nissan,1668143G00,FERROUS PIPE,0.167,15.0
nissan,1668243G00,FERROUS PIPE,0.168,15.0
nissan,1668343G00,FERROUS PIPE,0.158,15.0
nissan,1709985G00,"GASKET, WATER PUMP",0.006,0.015
nissan,1722831U00,RUBBER TUBE,0.138,0.625
nissan,17228CK80A,RUBBER TUBE,0.165,0.75
nissan,17228V6000,RUBBER TUBE,0.308,1.4
nissan,173433TA0A,"SLEEVE, RING METAL",0.175,0.477
nissan,175111LB2A,"TUBE ASSY, AIR COOLER",0.352,0.96
nissan,17530JA10A,"BRACKET, PLASTIC",0.04,0.108
nissan,1755185E00,"HOSE ASSY, WINDSHIELD WASHER",0.077,0.35
nissan,2001022J12,"EXHAUST PIPE, MUFFLER",3.938,25.0
nissan,20010VK000,"EXHAUST PIPE, MUFFLER",4.048,25.0
nissan,200200E920,EXHAUST PIPE,4.73,8.0
nissan,200203W002,"EXHAUST PIPE, MUFFLER",4.07,25.0
nissan,201000M003,EXHAUST PIPE,5.28,8.0
nissan,20100EU30B,"EXHAUST PIPE, MUFFLER",6.6,25.0
nissan,20100VB765,"EXHAUST PIPE, MUFFLER",9.35,25.0
nissan,203008M401,"EXHAUST PIPE, MUFFLER",7.7,25.0
nissan,20350VB200,"EXHAUST PIPE, MUFFLER",7.041,25.0
nissan,2069101E80,"GASKET, EXHAUST PIPE METAL",0.028,0.075
nissan,206910F000,"GASKET, EXHAUST PIPE METAL",0.045,0.123
nissan,2069119U0A,"SLEEVE, RING METAL",0.013,0.036
nissan,2069151E01,"GASKET, EXHAUST PIPE METAL",0.01,0.027
nissan,2069177A00,"GASKET, EXHAUST PIPE METAL",0.009,0.024
nissan,206951HJ6E,"GASKET, EXHAUST PIPE ASBESTOS",0.074,0.201
nissan,206954M410,"GASKET, EXHAUST PIPE ASBESTOS",0.035,0.096
nissan,206955TA0A,"GASKET, EXHAUST PIPE ASBESTOS",0.076,0.207
nissan,210470M000,"HOSE ASSY, WINDSHIELD WASHER",0.085,0.385
nissan,210471LA0B,RUBBER TUBE,0.145,0.66
